botid, date, time, press, dic, ph, alk, 
#, mmddyy, hhmmss, dbar, umol/kg,  , ueq/kg, 
2100200412, 042809, 215414,  500.2,  2210.0, -9.000,    -9,
2100200409, 042809, 214816,  643.4,  2256.0, -9.000,  2309,
2100200406, 042809, 214243,  767.6,  2292.9, -9.000,  2336,
2100200401, 042809, 213059, 1019.2,  2326.6, -9.000,  2374,
2100200722, 042909, 073807,    5.3,    -9.0,  8.058,  2324,
2100200719, 042909, 073431,   24.8,  2013.2, -9.000,  2327,
2100200717, 042909, 073111,   45.4,  1984.3, -9.000,  2326,
2100200715, 042909, 072708,   74.4,  1982.5, -9.000,  2324,
2100200712, 042909, 072220,   99.9,  1991.1, -9.000,  2325,
2100200707, 042909, 071239,  149.9,  2003.6, -9.000,  2325,
2100200704, 042909, 070617,  199.5,  2020.8, -9.000,  2317,
2110200316, 052709, 190952, 1999.5,  2359.4,  7.517,  2417,
2110200311, 052709, 184730, 2999.4,  2347.2,  7.536,  2428,
2110200303, 052709, 181120, 4498.8,  2327.3,  7.590,  2423,
2110200419, 052709, 224030,  246.5,  2065.3,  7.878,  2270,
2110200416, 052709, 223530,  365.2,  2109.5,  7.757,  2263,
2110200413, 052709, 223100,  493.1,  2196.9,  7.556,  2277,
2110200410, 052709, 222610,  622.5,  2284.5,  7.381,  2310,
2110200407, 052709, 222046,  769.4,  2322.1,  7.355,  2339,
2110200401, 052709, 220941, 1024.6,  2342.3,  7.395,  2374,
2110200722, 052809, 072631,    4.7,  2012.7,  8.065,  2328,
2110200719, 052809, 072317,   25.2,  2014.4,  8.059,  2330,
2110200717, 052809, 072005,   45.5,  2012.6,  8.051,  2325,
2110200715, 052809, 071716,   75.7,  2014.5,  8.057,  2326,
2110200712, 052809, 071315,  100.3,  2017.5,  8.050,  2330,
2110200707, 052809, 070451,  149.8,  2027.0,  8.018,  2321,
2110200704, 052809, 065940,  200.7,  2039.1,  7.995,  2318,
2120200416, 070309, 193211, 1999.3,  2360.0,  7.497,    -9,
2120200411, 070309, 190901, 3000.1,  2347.1,  7.538,  2430,
2120200403, 070309, 183450, 4499.6,  2327.3,  7.584,  2424,
2120200518, 070409, 000802,  271.8,  2065.6, -9.000,  2281,
2120200517, 070409, 000441,  340.1,  2093.8,  7.802,  2265,
2120200514, 070309, 235611,  479.5,  2195.9,  7.552,  2278,
2120200511, 070309, 235015,  590.8,  2268.7,  7.411,    -9,
2120200508, 070309, 234331,  729.7,  2312.7,  7.356,  2320,
2120200501, 070309, 232921,  997.4,  2341.9,  7.385,  2369,
2120200722, 070409, 071834,    5.4,  2001.3,  8.067,  2323,
2120200719, 070409, 071344,   24.3,  1999.8,  8.068,  2320,
2120200717, 070409, 071038,   44.3,  2006.0,  8.064,  2325,
2120200715, 070409, 070715,   74.5,  2015.5,  8.058,  2337,
2120200712, 070409, 070150,  100.3,  2024.4,  8.042,  2316,
2120200707, 070409, 065325,  150.3,  2047.1, -9.000,    -9,
2120200704, 070409, 064750,  200.7,  2060.4,  7.941,  2305,
2130200316, 072509, 051248, 2000.1,  2358.4,  7.463,  2416,
2130200311, 072509, 044859, 2999.4,  2350.8,  7.528,  2429,
2130200303, 072509, 041414, 4500.3,  2327.1,  7.586,  2424,
2130200419, 072509, 102824,  202.1,  2053.6,  7.959,  2303,
2130200416, 072509, 101852,  385.5,  2122.5,  7.721,  2261,
2130200414, 072509, 101247,  489.3,  2214.4,  7.518,  2280,
2130200411, 072509, 100531,  603.5,  2277.8,  7.433,  2306,
2130200408, 072509, 095717,  716.6,  2313.1,  7.354,  2329,
2130200401, 072509, 093659, 1020.0,  2331.8,  7.403,  2369,
2130201222, 072609, 102400,    5.7,  2001.4,  8.068,  2318,
2130201219, 072609, 101725,   25.3,  2001.3, -9.000,  2321,
2130201217, 072609, 101405,   45.2,  1999.6,  8.073,  2317,
2130201215, 072609, 101035,   74.8,  2016.5,  8.050,  2328,
2130201212, 072609, 100540,  100.2,  2022.2,  8.049,  2331,
2130201207, 072609, 095755,  149.6,  2033.5,  8.025,  2328,
2130201204, 072609, 095036,  200.7,  2049.0,  7.973,  2317,
2140200316, 081809, 184228, 2000.0,  2359.2,  7.474,  2415,
2140200311, 081809, 181935, 2998.2,  2346.1,  7.545,  2427,
2140200303, 081809, 174342, 4499.7,  2326.9,  7.582,  2423,
2140200418, 081809, 225613,  244.8,  2058.6,  7.944,  2304,
2140200414, 081809, 224758,  390.7,  2114.1,  7.746,  2263,
2140200412, 081809, 224258,  503.1,  2208.3,  7.532,  2282,
2140200410, 081809, 223758,  589.3,  2257.2,  7.432,  2298,
2140200406, 081809, 222858,  740.0,  2311.9,  7.355,  2332,
2140200401, 081809, 221428, 1011.2,  2340.2,  7.385,  2368,
2140200722, 081909, 074618,    6.0,  1999.8,  8.069,  2325,
2140200719, 081909, 074027,   24.3,  1999.3,  8.079,  2322,
2140200717, 081909, 073737,   45.6,  1999.1,  8.084,  2324,
2140200715, 081909, 073405,   73.7,  2010.7,  8.075,  2329,
2140200712, 081909, 072937,   98.9,  2020.7,  8.068,  2331,
2140200707, 081909, 072101,  153.1,  2039.1,  8.024,  2336,
2140200704, 081909, 071522,  201.0,  2047.6,  8.004,  2327,
2150200416, 092409, 193813, 1999.4,  2356.2,  7.485,  2421,
2150200411, 092409, 190814, 3000.1,  2343.8,  7.571,  2429,
2150200403, 092409, 182057, 4500.6,  2325.3,  7.584,  2425,
2150200518, 092409, 232953,  231.9,  2068.5,  7.864,  2268,
2150200516, 092409, 232458,  342.0,  2113.4,  7.745,  2262,
2150200513, 092409, 231737,  487.9,  2209.7,  7.533,  2280,
2150200510, 092409, 231058,  610.4,  2281.1,  7.391,  2309,
2150200507, 092409, 230422,  730.5,    -9.0,  7.362,  2336,
2150200501, 092409, 224946, 1021.2,  2339.7,  7.393,  2377,
2150200822, 092509, 071802,    5.3,  2012.0,  8.081,  2338,
2150200819, 092509, 071442,   24.9,  2014.1,  8.077,  2341,
2150200817, 092509, 071142,   44.5,  2007.8,  8.071,  2326,
2150200815, 092509, 070659,   69.1,  2012.6,  8.057,  2328,
2150200812, 092509, 070203,   99.7,  2023.7,  8.045,  2329,
2150200807, 092509, 065402,  149.4,  2054.5,  7.972,  2316,
2150200804, 092509, 064843,  201.2,  2054.2,  7.940,  2294,
2160200316, 110309, 191528, 1999.7,  2358.8,  7.466,  2414,
2160200311, 110309, 184928, 2999.9,  2345.6,  7.534,  2426,
2160200303, 110309, 180748, 4500.8,  2323.7,  7.580,  2421,
2160200417, 110309, 232209,  223.2,  2064.3,  7.895,  2288,
2160200415, 110309, 231815,  335.0,  2107.2,  7.759,  2263,
2160200412, 110309, 231239,  491.9,  2234.2,  7.465,  2287,
2160200409, 110309, 230714,  619.9,  2303.4,  7.370,  2325,
2160200406, 110309, 230144,  769.7,  2319.4,  7.365,  2343,
2160200401, 110309, 225255, 1028.0,  2337.1,  7.383,  2366,
2160200722, 110409, 072049,    4.8,  1997.4,  8.078,  2327,
2160200719, 110409, 071738,   23.5,  1998.3,  8.077,  2326,
2160200717, 110409, 071423,   45.4,  1997.9,  8.075,  2326,
2160200715, 110409, 071108,   75.3,  2008.2,  8.064,  2327,
2160200712, 110409, 070654,  100.0,  2026.0,  8.026,  2328,
2160200707, 110409, 065854,  150.1,  2046.2,  7.989,  2318,
2160200704, 110409, 065334,  202.6,  2062.3,  7.916,  2290,
2170200416, 120909, 182414, 1999.2,  2355.2,  7.469,  2418,
2170200411, 120909, 180145, 2999.2,  2344.8, -9.000,  2429,
2170200403, 120909, 172438, 4499.9,  2324.9,  7.581,  2426,
2170200519, 120909, 215949,  203.9,  2054.6,  7.994,  2334,
2170200516, 120909, 215409,  359.3,  2119.8,  7.716,  2264,
2170200514, 120909, 215024,  475.3,  2205.1,  7.535,  2285,
2170200511, 120909, 214353,  620.9,  2283.9,  7.374,    -9,
2170200508, 120909, 213824,  743.5,  2337.4,  7.328,  2341,
2170200501, 120909, 212649, 1019.8,  2339.2,  7.390,  2372,
2170200822, 121009, 071556,    4.8,  2009.3,  8.066,  2330,
2170200819, 121009, 071304,   24.7,  2009.1,  8.066,  2332,
2170200817, 121009, 071034,   44.4,    -9.0,  8.063,  2329,
2170200815, 121009, 070724,   75.0,  2023.7,  8.040,  2330,
2170200812, 121009, 070310,  100.5,  2033.4,  8.018,  2333,
2170200807, 121009, 065554,  149.9,  2052.1,  7.993,  2331,
2170200804, 121009, 065139,  200.0,  2057.2, -9.000,  2322,
2190200119, 030910, 164541,  231.4,  2063.6,  7.899,  2284,
2190200116, 030910, 163957,  357.7,  2113.0,  7.748,  2262,
2190200114, 030910, 163453,  494.1,  2212.1,  7.515,  2279,
2190200111, 030910, 163016,  577.8,  2261.3,  7.411,  2296,
2190200107, 030910, 162310,  756.0,  2316.9,  7.353,  2337,
2190200101, 030910, 161126, 1023.3,  2337.5,  7.394,  2377,
2190200216, 030910, 212500, 1999.6,  2355.8, -9.000,  2412,
2190200211, 030910, 210227, 3000.5,  2343.6,  7.536,  2425,
2190200203, 030910, 202940, 4499.5,  2324.5,  7.578,  2424,
2190200522, 031010, 183350,    4.7,  2006.0,  8.069,  2328,
2190200519, 031010, 183121,   25.5,  2005.7,  8.068,  2327,
2190200517, 031010, 182852,   45.6,  2006.2,  8.064,  2329,
2190200515, 031010, 182621,   75.3,  2008.9,  8.060,  2327,
2190200512, 031010, 182306,  101.3,  2024.8,  8.037,  2326,
2190200507, 031010, 181706,  150.8,  2052.5,  7.978,  2319,
2190200504, 031010, 181221,  200.6,  2060.6, -9.000,  2295,
2200200316, 040610, 181312, 2000.2,  2354.9,  7.474,  2414,
2200200311, 040610, 175209, 3000.0,  2342.3,  7.536,  2425,
2200200303, 040610, 171856, 4498.4,  2324.6,  7.579,  2422,
2200200417, 040610, 220852,  239.8,  2056.9,  7.951,  2304,
2200200414, 040610, 220448,  341.3,  2094.5,  7.780,  2258,
2200200410, 040610, 215805,  497.8,  2215.0,  7.496,  2278,
2200200407, 040610, 215108,  604.6,  2287.6,  7.361,  2309,
2200200404, 040610, 214243,  730.5,  2316.4,  7.350,    -9,
2200200401, 040610, 213506, 1016.1,  2336.7,  7.394,  2370,
2200200722, 040710, 070439,    4.8,  2008.2,  8.062,  2333,
2200200719, 040710, 070126,   25.6,  2008.0,  8.066,  2326,
2200200717, 040710, 070027,   45.4,  2006.8,  8.056,  2325,
2200200715, 040710, 065754,   76.6,  2008.9,  8.062,  2328,
2200200712, 040710, 065459,   99.8,  2017.4,  8.045,  2331,
2200200707, 040710, 064950,  151.1,  2048.5,  7.984,  2323,
2200200704, 040710, 064625,  200.1,  2056.5,  7.957,  2316,
2210200416, 051810, 174727, 1998.4,  2356.5,  7.472,  2419,
2210200411, 051810, 172556, 2999.7,  2346.1,  7.530,  2429,
2210200403, 051810, 165541, 4498.8,  2325.3,  7.578,  2426,
2210200516, 051810, 220658,  225.5,  2039.0,  7.983,  2310,
2210200514, 051810, 220337,  332.1,  2087.9,  7.800,  2263,
2210200511, 051810, 215832,  500.1,  2204.1,  7.525,  2275,
2210200508, 051810, 215458,  585.1,  2265.3,  7.404,  2304,
2210200504, 051810, 214920,  745.3,  2320.4,  7.356,  2342,
2210200501, 051810, 213630, 1015.5,  2336.2,  7.388,  2376,
2210200822, 051910, 070624,    4.2,  2005.4,  8.065,  2327,
2210200819, 051910, 070204,   24.7,  2008.6,  8.065,  2331,
2210200817, 051910, 065955,   45.4,  2009.6,  8.063,  2333,
2210200815, 051910, 065735,   74.5,  2014.2,  8.059,  2334,
2210200812, 051910, 065419,  100.0,  2036.9,  8.019,  2333,
2210200807, 051910, 064855,  150.4,  2037.8,  8.020,  2333,
2210200804, 051910, 064514,  200.3,  2054.7,  7.968,  2318,
2220200416, 060810, 174857, 2000.1,  2355.1,  7.468,  2410,
2220200411, 060810, 172725, 2998.4,  2343.3,  7.531,  2425,
2220200403, 060810, 165543, 4499.5,  2325.2,  7.577,  2424,
2220200517, 060810, 215821,  277.1,  2078.2,  7.832,  2264,
2220200515, 060810, 215533,  350.9,  2115.3,  7.729,  2259,
2220200511, 060810, 214930,  487.1,  2211.2,  7.511,  2283,
2220200508, 060810, 214500,  594.2,  2278.2, -9.000,  2308,
2220200505, 060810, 213756,  755.1,  2318.5, -9.000,  2338,
2220200501, 060810, 212826, 1019.4,  2338.4,  7.391,  2378,
2220200822, 060910, 070850,    5.6,  2014.2,  8.060,  2335,
2220200819, 060910, 070619,   25.0,  2021.0,  8.056,  2336,
2220200817, 060910, 070404,   45.7,  2023.2,  8.051,    -9,
2220200815, 060910, 070134,   74.1,  2028.9,  8.032,  2336,
2220200812, 060910, 065805,   98.2,  2034.7,  8.013,  2328,
2220200807, 060910, 065150,  146.6,  2040.1,  7.984,  2313,
2220200804, 060910, 064617,  206.8,  2046.7,  7.922,  2281,
2230200416, 070810, 191149, 2000.1,  2356.0,  7.482,  2416,
2230200411, 070810, 184806, 2999.8,  2344.0,  7.539,  2425,
2230200403, 070810, 181401, 4498.6,  2324.9,  7.580,  2423,
2230200517, 070810, 233014,  266.7,  2065.6,  7.870,  2269,
2230200515, 070810, 232624,  367.9,  2105.8,  7.768,  2266,
2230200512, 070810, 231832,  508.6,  2210.3,  7.515,  2286,
2230200509, 070810, 231108,  624.4,  2281.4,  7.383,  2310,
2230200506, 070810, 230339,  750.9,  2315.7,  7.354,  2335,
2230200501, 070810, 224909,  997.5,  2335.9,  7.390,  2371,
2230200822, 070910, 090108,    5.7,  1992.1,  8.083,  2324,
2230200819, 070910, 085554,   25.0,  2014.4,  8.068,  2336,
2230200817, 070910, 085208,   44.3,  2017.5,  8.060,    -9,
2230200815, 070910, 084749,   74.4,  2022.4,  8.047,  2332,
2230200812, 070910, 084244,   99.3,  2034.6,  8.017,  2329,
2230200807, 070910, 083344,  149.1,  2045.0,  7.981,  2318,
2230200804, 070910, 082843,  200.5,  2046.2,  7.940,  2289,
2240200416, 080710, 182626, 2000.2,    -9.0,  7.476,    -9,
2240200411, 080710, 180227, 3000.2,  2344.2,  7.533,    -9,
2240200403, 080710, 172452, 4500.1,  2323.4,  7.578,  2421,
2240200518, 080710, 223315,  239.0,  2050.6,  7.959,  2305,
2240200516, 080710, 222833,  349.6,  2095.7,  7.780,  2259,
2240200512, 080710, 222031,  508.3,  2220.3,  7.490,  2283,
2240200510, 080710, 221656,  580.7,  2269.1,  7.414,  2300,
2240200507, 080710, 221026,  737.1,  2307.7,  7.360,  2332,
2240200501, 080710, 215736, 1009.9,    -9.0,  7.388,  2378,
2240200822, 080810, 072006,    5.7,  1995.9,  8.072,  2324,
2240200819, 080810, 071448,   25.3,  1998.3,  8.075,  2327,
2240200817, 080810, 071241,   45.2,  1999.5,  8.074,  2324,
2240200815, 080810, 070934,   75.5,  2001.6,  8.065,  2318,
2240200812, 080810, 070533,  100.2,  2019.1,  8.050,  2331,
2240200807, 080810, 065858,  150.3,  2039.5,  8.022,  2330,
2240200804, 080810, 065500,  200.5,  2051.2,  7.982,  2322,
2250200413, 090310, 182418, 2000.4,  2354.9,  7.470,  2412,
2250200408, 090310, 180120, 3000.3,  2346.3,  7.531,  2427,
2250200401, 090310, 172735, 4399.7,  2325.3,  7.578,  2423,
2250200518, 090410, 013216,  239.7,  2046.5,  7.966,  2307,
2250200516, 090410, 012851,  327.7,  2084.1, -9.000,  2265,
2250200512, 090410, 012046,  520.4,  2219.5,  7.488,  2284,
2250200508, 090410, 011440,  625.2,  2288.3,  7.366,  2312,
2250200505, 090410, 010907,  765.2,  2317.2,  7.357,  2337,
2250200501, 090410, 010004, 1023.2,  2336.1,  7.393,  2367,
2250200822, 090410, 103953,    5.4,  1998.3,  8.077,  2321,
2250200819, 090410, 103418,   25.6,  1998.1,  8.075,  2324,
2250200817, 090410, 103034,   45.5,  1998.0,  8.075,  2329,
2250200815, 090410, 102658,   76.0,  2001.4,  8.072,  2322,
2250200812, 090410, 102148,  100.5,  2016.3,  8.051,  2328,
2250200807, 090410, 101333,  150.2,  2043.5,  8.005,  2325,
2250200804, 090410, 100813,  200.7,  2054.5,  7.975,  2318,
2260200416, 100310, 175459, 2000.4,  2357.6,  7.473,  2414,
2260200411, 100310, 173030, 2998.6,  2346.2, -9.000,  2427,
2260200403, 100310, 165709, 4498.3,  2322.3,  7.585,  2424,
2260200519, 100310, 220512,  205.6,  2051.0,  7.974,  2317,
2260200516, 100310, 215713,  342.3,  2111.2,  7.747,  2260,
2260200514, 100310, 215113,  434.3,  2168.4,  7.612,  2267,
2260200511, 100310, 214431,  528.0,  2244.4, -9.000,  2290,
2260200508, 100310, 213553,  702.0,  2306.3,  7.349,  2324,
2260200501, 100310, 212148, 1020.4,  2338.9,  7.390,  2372,
2260200823, 100410, 071552,    7.5,  1996.8,  8.081,  2323,
2260200819, 100410, 071201,   26.0,  1997.3,  8.082,  2323,
2260200817, 100410, 070911,   45.9,  1997.1,  8.082,  2323,
2260200815, 100410, 070552,   75.3,  2006.1,  8.067,  2327,
2260200812, 100410, 070147,  100.6,    -9.0,  8.040,  2328,
2260200807, 100410, 065407,  150.4,  2048.0,  8.003,  2328,
2260200804, 100410, 064906,  199.8,  2050.9,  7.982,  2315,
2270200122, 112110, 063606,    5.2,  1996.6,  8.078,  2315,
2270200119, 112110, 063357,   24.8,  1996.3,  8.075,  2317,
2270200117, 112110, 063159,   44.9,  2001.6,  8.077,  2321,
2270200115, 112110, 062950,   74.8,  2002.1,  8.072,  2320,
2270200112, 112110, 062657,  100.4,  2024.5,  8.037,  2322,
2270200107, 112110, 062142,  150.0,  2047.4, -9.000,  2322,
2270200104, 112110, 061816,  200.8,  2050.2,  7.976,  2304,
2270200918, 112210, 081028,  236.0,  2047.7,  7.957,  2295,
2270200915, 112210, 080625,  353.4,  2096.4,  7.788,  2259,
2270200912, 112210, 080113,  499.8,  2221.7,  7.493,  2280,
2270200909, 112210, 075630,  625.1,  2280.9,  7.368,  2303,
2270200906, 112210, 075140,  764.4,  2333.0,  7.311,  2340,
2270200901, 112210, 074220, 1020.1,  2343.1,  7.382,  2372,
2270201016, 112210, 125446, 2000.4,  2356.0,  7.473,  2414,
2270201011, 112210, 123314, 3000.5,  2344.5,  7.535,  2424,
2270201003, 112210, 120034, 4500.0,  2324.7,  7.578,  2424,
2290200316, 012811, 172816, 1998.7,  2359.1,  7.473,  2416,
2290200311, 012811, 170300, 2999.4,  2346.7,  7.534,  2427,
2290200303, 012811, 162515, 4498.0,  2325.3,  7.580,  2423,
2290200419, 012811, 221057,  250.1,  2061.0,  7.875,  2268,
2290200417, 012811, 220640,  362.3,  2119.2,  7.740,  2264,
2290200413, 012811, 215806,  494.5,  2213.1,  7.508,  2279,
2290200410, 012811, 215152,  600.0,  2279.0,  7.376,    -9,
2290200406, 012811, 214316,  755.7,  2324.0,  7.336,  2340,
2290200401, 012811, 213027, 1020.2,  2344.3,  7.389,  2372,
2290200722, 012911, 070207,    2.4,  2011.7,  8.067,  2332,
2290200719, 012911, 065817,   24.8,  2012.2,  8.066,  2334,
2290200717, 012911, 065538,   44.9,  2014.3,  8.065,  2334,
2290200715, 012911, 065243,   74.6,  2019.8,  8.058,  2334,
2290200712, 012911, 064847,  101.4,  2039.2,  8.012,  2325,
2290200707, 012911, 064228,  150.3,  2052.2,  7.955,  2301,
2290200704, 012911, 063832,  200.5,  2057.7,  7.916,  2279,
2300200316, 022811, 173635, 1998.9,  2354.6,  7.477,  2412,
2300200311, 022811, 171019, 2999.4,  2343.4,  7.534,  2426,
2300200303, 022811, 163204, 4498.9,  2321.7,  7.580,  2420,
2300200419, 022811, 222101,  232.0,  2055.5,  7.907,  2278,
2300200416, 022811, 221319,  352.3,  2101.3,  7.773,  2262,
2300200412, 022811, 220255,  486.0,  2202.4,  7.532,  2275,
2300200410, 022811, 215752,  577.8,  2262.9,  7.402,  2296,
2300200406, 022811, 214704,  769.0,  2327.4,  7.326,  2337,
2300200401, 022811, 213124, 1019.3,  2336.4,  7.390,  2369,
2300200722, 030111, 070431,    7.8,  1996.2,  8.073,  2321,
2300200719, 030111, 070031,   26.1,  1998.4,  8.072,  2326,
2300200717, 030111, 065737,   45.0,  2005.1,  8.067,  2328,
2300200715, 030111, 065357,   75.4,  2011.4,  8.062,  2332,
2300200712, 030111, 064936,  100.5,  2024.1,  8.060,  2334,
2300200707, 030111, 064107,  150.8,  2055.1,  7.974,  2322,
2300200704, 030111, 063551,  200.1,  2057.8,  7.945,  2306,
2310200316, 041111, 222417, 1999.2,  2353.8, -9.000,    -9,
2310200311, 041111, 215801, 3000.4,  2344.8,  7.526,  2420,
2310200303, 041111, 211653, 4498.7,  2323.4,  7.580,  2415,
2310200418, 041211, 024737,  230.3,  2044.4,  7.959,  2301,
2310200415, 041211, 024222,  349.7,  2075.2,  7.831,  2262,
2310200412, 041211, 023607,  508.1,  2212.0,  7.508,  2274,
2310200409, 041211, 023107,  582.1,  2268.2,  7.388,  2296,
2310200406, 041211, 022406,  759.3,  2317.8,  7.346,  2332,
2310200401, 041211, 021017, 1019.0,  2335.7,  7.393,  2364,
2310200622, 041211, 091442,    6.8,  1993.1,  8.069,  2311,
2310200619, 041211, 091152,   25.4,  1992.6,  8.069,  2313,
2310200617, 041211, 090912,   44.8,  1994.0,  8.069,  2313,
2310200615, 041211, 090537,   75.5,  1999.6,  8.066,  2319,
2310200612, 041211, 090057,  101.1,  2000.6,  8.067,  2323,
2310200607, 041211, 085332,  150.9,  2031.7,  8.025,  2323,
2310200604, 041211, 084737,  200.9,  2046.5,  7.982,  2312,
2320200316, 050911, 190034, 2002.9,  2355.4,  7.471,  2410,
2320200311, 050911, 183856, 3000.2,  2345.8,  7.530,  2422,
2320200303, 050911, 180127, 4500.5,  2324.1,  7.581,  2419,
2320200419, 050911, 222503,  277.3,  2074.7,  7.834,  2260,
2320200416, 050911, 222124,  364.1,  2134.3,  7.692,  2259,
2320200413, 050911, 221646,  500.7,  2224.2,  7.482,  2279,
2320200411, 050911, 221413,  577.8,  2264.9,  7.393,  2292,
2320200407, 050911, 220751,  750.8,  2319.5,  7.350,  2335,
2320200401, 050911, 215822, 1018.4,  2333.8,  7.385,  2361,
2320200722, 051011, 073142,    5.6,  2002.4,  8.070,  2322,
2320200719, 051011, 072917,   26.3,  2002.9,  8.070,  2320,
2320200717, 051011, 072717,   44.6,  2004.0,  8.105,  2337,
2320200715, 051011, 072507,   75.3,  2014.8,  8.050,  2323,
2320200712, 051011, 072202,  100.4,  2019.8, -9.000,  2328,
2320200707, 051011, 071657,  150.2,  2030.5,  8.024,  2322,
2320200704, 051011, 071323,  200.8,  2050.9,  7.952,  2297,
2330200516, 071911, 180233, 1999.0,  2354.8,  7.474,  2403,
2330200511, 071911, 173437, 2998.5,  2346.2,  7.532,  2417,
2330200503, 071911, 165834, 4499.3,  2325.0,  7.581,  2416,
2330200617, 072011, 014655,  267.2,  2063.2,  7.893,  2275,
2330200615, 072011, 014121,  359.2,  2125.9,  7.708,  2261,
2330200611, 072011, 013015,  519.7,  2255.7,  7.410,  2289,
2330200609, 072011, 012446,  607.7,  2282.2,  7.373,  2310,
2330200605, 072011, 011536,  749.7,  2320.4,  7.359,  2331,
2330200601, 072011, 010335, 1019.4,  2333.7,  7.394,  2357,
2330200923, 072011, 105026,    6.1,  1984.2,  8.079,  2300,
2330200919, 072011, 104721,   24.7,  1984.8,  8.080,  2304,
2330200917, 072011, 104441,   44.5,  1984.4,  8.081,  2298,
